id,tmdbId,original_language,title,original_title,overview,poster_path,tagline,keywords,release_date,genres
62,11859,en,Fair Game,Fair Game,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",/qcxsWOzBaF7MZNNThtRQWQ9Wrdk.jpg,He's a cop on the edge. She's a woman with a dangerous secret. And now they're both...,"hacker, based on novel or book, miami, florida, bomb, chase, sadism, kidnapping, hostage, psychopath, spy, detective, handcuffs, fbi, kgb, pizza, parking garage, police protection, car crash, remake, fugitive, on the run, conspiracy, shootout, gunfight, sadist, foot chase, police detective, police station, held at gunpoint, double cross, machine gun, grenade launcher, rogue agent, woman lawyer, damsel in distress",1995-11-03,Action
64,48750,fr,Les Miserables,Les Misérables,"In France during World War II, a poor and illiterate man, Henri Fortin (Jean-Paul Belmondo), is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.",/czlMyja9zSMnAuXQXTMxJ5Dw7Yc.jpg,"In a time of chaos, in a world of change, he was moved by a book he could not read to become a hero he never imagined.","paris, france, nun, boxer, lawyer",1995-03-22,Drama
65,20927,en,Bed of Roses,Bed of Roses,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.",/e0Eho8TETw1RhvX9MH9i19Xf1iM.jpg,He gave her flowers. She gave him a chance.,"florist, family relationships",1996-01-26,"Drama, Romance"
66,36929,en,Big Bully,Big Bully,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",/dws3JR4Yi325Tz33XnuXEB6XjGr.jpg,A comedy for the kid in all of us.,bully,1996-01-26,Comedy
69,9623,en,The Juror,The Juror,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",/i1EXzLNc4c9Xd0xjCmGavb0Hz9k.jpg,There is no defense.,"court case, jurors, blackmail, son, trial, courtroom, courtroom drama, legal thriller",1996-02-02,Thriller
70,400,en,Things to Do in Denver When You're Dead,Things to Do in Denver When You're Dead,Five different criminals face imminent death after botching a job quite badly.,/oPp6Gbrasox66WyMvPS0k8OakQf.jpg,Protect. Love. Honor. Avenge.,"friendship, bounty hunter, hitman, parent child relationship, gangster, psychopath, boat, way of life, paranoia, coffin, denver, colorado, godmother, diner, revenge, murder, mafia, illegal prostitution, extramarital affair",1995-12-01,"Drama, Crime"
71,880,nl,Antonia's Line,Antonia,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",/nUCVi6bBIL7LGC61nYaCqikAhIA.jpg,A motion picture that celebrates everything you love about life.,"underdog, mentally disabled, suicide, right and justice, rape, free love, parent child relationship, loss of loved one, village life, philosophy, widow, freedom, peasant, village, world war ii, mathematics, feminism, indian summer , family history, single, male homosexuality, domestic violence, university, woman director",1995-09-21,"Drama, Comedy"
72,8447,en,Angels and Insects,Angels and Insects,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",/w1i5JdddoLuzSmnKo5ORDoKdMm2.jpg,An elegant seduction. An erotic deception. A stunning revelation.,"class society, insect, rich woman poor man, victorian england, scientist, incest, based on short story, naturalist",1995-09-10,"Drama, Romance"
73,10534,en,White Squall,White Squall,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",/muhTVa52IufjTaqNseXFQUAEuyG.jpg,The strongest will in nature is the will to survive.,"sailing trip, sailing, diary, coming of age, survival, teenage boy, discipline, squall, sail, caribbean sea, male bonding, seasickness, storm at sea, 1960s",1996-02-02,"Drama, Adventure"
74,17414,en,Dunston Checks In,Dunston Checks In,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",/mvbJSNMRzM7epjeJMT3vFxXydQJ.jpg,He's about to turn a Five Star Hotel into a three ring circus.,"boss, fistfight, bully, orangutan, single father, hotel manager, jewel theft, employer employee relationship, bali, father son relationship, brother brother relationship, mischief",1996-01-12,"Family, Comedy, Adventure"
75,13997,en,Black Sheep,Black Sheep,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",/bV9SCk4QXCi9p1kdDBiYejcMQwK.jpg,There's one in every family.,"corrupt politician, nitrous oxide, candid camera, double act, political satire, woman director",1996-02-01,Comedy
78,9283,en,Beautiful Girls,Beautiful Girls,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg,Good times never seemed so good.,"friendship, small town, massachusetts, coming of age, hometown, group of friends",1996-02-09,"Comedy, Drama, Romance"
79,9208,en,Broken Arrow,Broken Arrow,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",/2AlvHCeaZtFeR2H0IDoa2BmXOyK.jpg,Prepare to Go Ballistic.,"canyon, helicopter, captain, underground, river, mexican standoff, countdown, pilot, fistfight, major, betrayal, gunfight, train, explosion, park ranger, desert, military, nuclear device, boxing, stealth aircraft, abandoned mine, action hero, humvee, good versus evil",1996-02-09,"Action, Thriller, Adventure"
80,40154,en,A Midwinter's Tale,A Midwinter's Tale,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",/cqffYYZqFKdt9Gec0QZ3Sj6goYb.jpg,The drama. The passion. The intrigue... And the rehearsals haven't even started.,"transvestite, theatre group, black and white, hamlet, christmas, gay theme, theater",1995-09-29,Comedy
81,406,fr,La Haine,La Haine,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",/gfdhSzPyAWtAizqs4ytc0MwOlQg.jpg,"How far you fall doesn't matter, it's how you land…","neo-nazism, police brutality, hip-hop, paris, france, socially deprived family, breakdance, ghetto, male friendship, racism, xenophobia, day in a life, paris suburb, dramatic, critical, conceited",1995-05-31,Drama
85,13685,en,Bottle Rocket,Bottle Rocket,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a harebrained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",/6E7mJ5wpzTFbYFbJvTzzZ8Til9C.jpg,"They're not really criminals, but everyone's got to have a dream.","robbery, sibling relationship, burglar, motel, language barrier, heist, psychiatric hospital, maid, theft, nervous breakdown, escapade, laundry room, based on short film",1996-02-21,"Comedy, Crime, Drama"
86,2045,en,Unforgettable,Unforgettable,"Seattle medical examiner David Krane is obsessed with solving his wife's murder. A possible solution presents itself in an experimental ""memory"" serum designed by a neurobiology professor, which has the ability to transfer memories from one person to another, but with potentially fatal consequences.",/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg,He loved her. He lost her. He won't let her memory die... until it tells him who killed her.,"obsession, suspicion of murder, seattle, washington, medical examiner, murder, crime scene, painful memories, death of wife, dangerous side effects, search for truth, experimental drug, murdered wife, forensics, neurobiology",1996-02-23,"Thriller, Mystery, Science Fiction"
88,688,en,The Bridges of Madison County,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg,The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...,"adultery, secret love, husband wife relationship, based on novel or book, love of one's life, unsociability, marriage crisis, photographer, love at first sight, photography, peasant, mother role, iowa, bridge, housewife, love letter",1995-06-02,"Drama, Romance"
89,10874,en,Muppet Treasure Island,Muppet Treasure Island,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",/k4KW2CUkzDKaCy4H4cS02cO8gvV.jpg,Set sail for Muppet mayhem!,"island, pirate gang, puppet, treasure hunt, puppetry, teleñecos, isla, tesoro",1996-02-16,"Action, Comedy, Music, Family, Adventure, Romance"
